data_path,subject,sex,treatment,scentDays,issueTime
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box10/mic/20241014_121000.WAV,015,M,Control,no,115322
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box10/mic/20241014_121500.WAV,015,M,Control,no,115322
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_115205.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_115500.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_120000.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_120500.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_121000.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box02/mic/20241014_121500.WAV,016,F,Control,no,115209
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_115206.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_115500.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_120000.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_120500.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_121000.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box11/mic/20241014_121500.WAV,019,M,EtOH,no,115348
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_115206.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_115500.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_120000.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_120500.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_121000.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box12/mic/20241014_121500.WAV,021,M,EtOH,no,115413
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_115206.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_115500.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_120000.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_120500.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_121000.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box13/mic/20241014_121500.WAV,022,M,EtOH,no,115431
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_115206.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_115500.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_120000.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_120500.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_121000.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box14/mic/20241014_121500.WAV,038,M,EtOH,no,115450
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_115206.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_115500.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_120000.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_120500.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_121000.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box04/mic/20241014_121500.WAV,039,F,EtOH,no,115214
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_115207.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_115500.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_120000.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_120500.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_121000.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box01/mic/20241014_121500.WAV,004,F,Control,no,115213
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_115046.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_115500.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_120000.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_120500.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_121000.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box15/mic/20241014_121500.WAV,044,M,EtOH,no,115352
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_115206.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_115500.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_120000.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_120500.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_121000.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/box05/mic/20241014_121500.WAV,046,F,EtOH,no,115206
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_115205.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_115500.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_120000.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_120500.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_121000.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box06/mic/20241014_121500.WAV,048,F,EtOH,no,115232
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_115206.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_115500.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_120000.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_120500.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_121000.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box16/mic/20241014_121500.WAV,052,M,EtOH,no,115531
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_115205.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_115500.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_120000.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_120500.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_121000.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_11-52-08_Wistar_Urgency_group2/pi-data_2024-10-14_11-52-08_Wistar_Urgency_group2/Box09/mic/20241014_121500.WAV,007,M,Control,no,115254
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_125628.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_130000.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_130500.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_131000.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_131500.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_132000.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_132500.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_133000.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box10/mic/20241014_133500.WAV,010,F,Control,no,125954
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_125628.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_130000.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_130500.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_131000.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_131500.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_132000.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_132500.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_133000.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box02/mic/20241014_133500.WAV,011,M,Control,no,125808
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_125628.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_130000.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_130500.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_131000.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_131500.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_132000.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_132500.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_133000.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box11/mic/20241014_133500.WAV,002,F,Control,no,130016
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_125629.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_130000.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_130500.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_131000.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_131500.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_132000.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_132500.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_133000.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box12/mic/20241014_133500.WAV,020,F,EtOH,no,130041
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_125628.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_130000.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_130500.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_131000.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_131500.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_132000.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_132500.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_133000.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box13/mic/20241014_133500.WAV,023,F,EtOH,no,130101
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_125628.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_130000.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_130500.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_131000.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_131500.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_132000.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_132500.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_133000.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box14/mic/20241014_133500.WAV,025,F,EtOH,no,130115
/datastar/behavior_rooms/DD/2024-10-14_12-56-30_Wistar_Urgency_group3/pi-data_2024-10-14_12-56-30_Wistar_Urgency_group3/Box15/mic/20241014_125508.WAV,027,F,EtOH,no,130008
